Fast Food,Store Name,Street,City,State,Zip,Country,unique_address,LAT,LONG
Domino's,Bacchus Marsh,113 Main Street,BACCHUS MARSH,VIC,3340,Australia,"113 Main Street, BACCHUS MARSH,VIC, 3340,Australia",-37.67574559,144.4356869
Domino's,Cheltenham,G02 295 Charman Rd,CHELTENHAM,VIC,3192,Australia,"G02 295 Charman Rd, CHELTENHAM,VIC, 3192,Australia",-37.96554683,145.0554294
Domino's,Moe,1/85 Albert Street,MOE,VIC,3825,Australia,"1/85 Albert Street, MOE,VIC, 3825,Australia",-38.17482154,146.2605401
Domino's,Bairnsdale,51C Main Street,BAIRNSDALE,VIC,3875,Australia,"51C Main Street, BAIRNSDALE,VIC, 3875,Australia",-37.82580764,147.6354416
Pizza Hut,Albany,"Shop 1, 69 Lockyer Avenue",Albany,WA,6330,Australia,"Shop 1, 69 Lockyer Avenue,Albany,WA,6330,Australia",-35.01855383,117.8835337
Pizza Hut,Alderley,"Shop 2, 30 South Pine Rd",Alderley,QLD,4051,Australia,"Shop 2, 30 South Pine Rd,Alderley,QLD,4051,Australia",-27.4244276,153.000184
Pizza Hut,Alice Springs,"Shops 25 & 26 Alice Springs Shopping Centre Shops, Cnr Bath Street and Gregory Terrace",Alice Springs,NT,870,Australia,"Shops 25 & 26 Alice Springs Shopping Centre Shops, Cnr Bath Street and Gregory Terrace,Alice Springs,NT,870,Australia",-23.6998658,133.879586
Pizza Hut,Armadale,Shop 11 Haynes Shop Centre Cnr Armadale & Eight Rd's,Armadale,WA,6112,Australia,"Shop 11 Haynes Shop Centre Cnr Armadale & Eight Rd's,Armadale,WA,6112,Australia",-32.1470371,115.9840178
Pizza Hut,Armidale,113-115 Rusden St,Armidale,NSW,2350,Australia,"113-115 Rusden St,Armidale,NSW,2350,Australia",-30.51517636,151.6682038
Pizza Hut,Ashgrove,"Shop 2, 214 Waterworks Rd",Ashgrove,QLD,4060,Australia,"Shop 2, 214 Waterworks Rd,Ashgrove,QLD,4060,Australia",-27.4457157,152.9936185
Pizza Hut,Ashmore,458 Olsen Avenue,Molendinar,QLD,4214,Australia,"458 Olsen Avenue,Molendinar,QLD,4214,Australia",-27.96972446,153.3757692
Pizza Hut,Aspley,"Shop 10, 1370 Gympie Rd",Aspley,QLD,4034,Australia,"Shop 10, 1370 Gympie Rd,Aspley,QLD,4034,Australia",-27.36255176,153.01633
Pizza Hut,Augustine Heights,"Shop T7, 118 Augusta Pwy",Augustine Heights,QLD,4300,Australia,"Shop T7, 118 Augusta Pwy,Augustine Heights,QLD,4300,Australia",-27.66529064,152.8909559
Pizza Hut,Balga,"Shop 10A Fieldgate Square, 25 Culloton Cres",Balga,WA,6061,Australia,"Shop 10A Fieldgate Square, 25 Culloton Cres,Balga,WA,6061,Australia",-31.84838997,115.82526
Pizza Hut,Balgowlah,312 Sydney Rd,Balgowlah,NSW,2093,Australia,"312 Sydney Rd,Balgowlah,NSW,2093,Australia",-33.79435566,151.2657142
Pizza Hut,Ballajura,"Shop 1, 329 Alexander Drive",Ballajura,WA,6066,Australia,"Shop 1, 329 Alexander Drive,Ballajura,WA,6066,Australia",-31.82741548,115.8772015
Pizza Hut,Ballarat Dine In,31 Victoria St,Ballarat Dine In,VIC,3350,Australia,"31 Victoria St,Ballarat Dine In,VIC,3350,Australia",-37.56226883,143.8668054
Pizza Hut,Bankstown,242 Chapel Rd Sth,Bankstown,NSW,2200,Australia,"242 Chapel Rd Sth,Bankstown,NSW,2200,Australia",-33.92128513,151.0308639
Pizza Hut,Bassendean,"Shop 23B, Bassendean Shopping Village, Cnr West &, Guildford Rd",Bassendean,WA,6054,Australia,"Shop 23B, Bassendean Shopping Village, Cnr West &, Guildford Rd,Bassendean,WA,6054,Australia",-31.9021054,115.9542907
Pizza Hut,Bateau Bay,161 Cresthaven Ave,Bateau Bay,NSW,2261,Australia,"161 Cresthaven Ave,Bateau Bay,NSW,2261,Australia",-33.38608008,151.4620825
Pizza Hut,Bathurst,"Shop 1, 52 Durham St",Bathurst,NSW,2795,Australia,"Shop 1, 52 Durham St,Bathurst,NSW,2795,Australia",-33.41579778,149.5826435
Pizza Hut,Baulkham Hills,22A Old Northern Rd,Baulkham Hills,NSW,2153,Australia,"22A Old Northern Rd,Baulkham Hills,NSW,2153,Australia",-33.76033658,150.9925619
Pizza Hut,Beenleigh,"112 City Rd, Enter via George St",Beenleigh,QLD,4207,Australia,"112 City Rd, Enter via George St,Beenleigh,QLD,4207,Australia",-27.71364475,153.2028592
Pizza Hut,Beerwah,4/70 Simpson Rd,Beerwah,QLD,4519,Australia,"4/70 Simpson Rd,Beerwah,QLD,4519,Australia",-26.85886488,152.9576281
Pizza Hut,Belfield,26A Burwood Rd,Belfield,NSW,2191,Australia,"26A Burwood Rd,Belfield,NSW,2191,Australia",-33.90335636,151.0839003
Pizza Hut,Bell Post Hill,"Shop 23, 290 Anakie Rd",Bell Post Hill,VIC,3214,Australia,"Shop 23, 290 Anakie Rd,Bell Post Hill,VIC,3214,Australia",-38.08960114,144.3358145
Pizza Hut,Bellbowrie,37 Birkin Rd,Bellbowrie,QLD,4070,Australia,"37 Birkin Rd,Bellbowrie,QLD,4070,Australia",-27.56314365,152.8886433
Pizza Hut,Belmont Village,"Shop 13B, 65 High St",Belmont,VIC,3216,Australia,"Shop 13B, 65 High St,Belmont,VIC,3216,Australia",-38.17016409,144.349361
Pizza Hut,Belmont Wa,"Shop 1A, 268 Belmont Ave, Cnr Fulham St",Cloverdale,WA,6105,Australia,"Shop 1A, 268 Belmont Ave, Cnr Fulham St,Cloverdale,WA,6105,Australia",-31.96697999,115.93448
Pizza Hut,Bentleigh East,697 Centre Rd,Bentleigh East,VIC,3165,Australia,"697 Centre Rd,Bentleigh East,VIC,3165,Australia",-37.92044959,145.0549389
Pizza Hut,Bentley Park,"Shop 12b, 96 Mclaughlin Rd",Bentley Park,QLD,4869,Australia,"Shop 12b, 96 Mclaughlin Rd,Bentley Park,QLD,4869,Australia",-17.00564295,145.742158
Pizza Hut,Beverly Hills,322 King Georges Rd,Beverly Hills,NSW,2209,Australia,"322 King Georges Rd,Beverly Hills,NSW,2209,Australia",-33.94030425,151.0760849
Pizza Hut,Blacktown,88 Reservoir Rd,Blacktown,NSW,2148,Australia,"88 Reservoir Rd,Blacktown,NSW,2148,Australia",-33.78466057,150.8995478
Pizza Hut,Blackwater,"Shop 9, 5 Rufus St",Blackwater,QLD,4717,Australia,"Shop 9, 5 Rufus St,Blackwater,QLD,4717,Australia",-23.58345978,148.8804724
Pizza Hut,Bonnyrigg,"Shop 3 Rigg Plaza, 5 Rigg Pl",Bonnyrigg,NSW,2177,Australia,"Shop 3 Rigg Plaza, 5 Rigg Pl,Bonnyrigg,NSW,2177,Australia",-33.89398372,150.8906785
Pizza Hut,Boonooroo Park,"Shop 10, Cnr Nielsens Rd & Coelia Crt",Carrara,QLD,4211,Australia,"Shop 10, Cnr Nielsens Rd & Coelia Crt,Carrara,QLD,4211,Australia",-28.015924,153.351473
Pizza Hut,Bowen,21 Herbert St,Bowen,QLD,4805,Australia,"21 Herbert St,Bowen,QLD,4805,Australia",-20.0148855,148.2476471
Pizza Hut,Brassall,"Shop 38B, 68 Hunter St",Brassall,QLD,4305,Australia,"Shop 38B, 68 Hunter St,Brassall,QLD,4305,Australia",-27.59711743,152.7479711
Pizza Hut,Brinsmead,Shop 2 / 101-115 Brinsmead Rd,Brinsmead,QLD,4870,Australia,"Shop 2 / 101-115 Brinsmead Rd,Brinsmead,QLD,4870,Australia",-16.90668155,145.7107131
Pizza Hut,Broadbeach,"Shop 7, 2633 Gold Coast Highway",Broadbeach,QLD,4218,Australia,"Shop 7, 2633 Gold Coast Highway,Broadbeach,QLD,4218,Australia",-28.03593165,153.4323563
Pizza Hut,Browns Plains Restaurant,"1-25 Browns Plains Rd, Grand Plaza Shopping Centre",Browns Plains,QLD,4118,Australia,"1-25 Browns Plains Rd, Grand Plaza Shopping Centre,Browns Plains,QLD,4118,Australia",-27.66289429,153.0403557
Pizza Hut,Bunbury,"T13-14/123 Spencer Street,",South Bunbury,WA,6230,Australia,"T13-14/123 Spencer Street,,South Bunbury,WA,6230,Australia",-33.33716999,115.64058
Pizza Hut,Bundaberg,224 Bourbong Rd,Bundaberg West,QLD,4670,Australia,"224 Bourbong Rd,Bundaberg West,QLD,4670,Australia",-24.8681283,152.3431584
Pizza Hut,Bundoora,"Shop 9 Bld H, Polaris Town Centre, Copernicus Crt",Bundoora,VIC,3083,Australia,"Shop 9 Bld H, Polaris Town Centre, Copernicus Crt,Bundoora,VIC,3083,Australia",-37.6969263,145.0586386
Pizza Hut,Burleigh Waters,"Shop 6, 1 Santa Maria Pl",Burleigh Waters,QLD,4220,Australia,"Shop 6, 1 Santa Maria Pl,Burleigh Waters,QLD,4220,Australia",-28.07618569,153.4231316
Pizza Hut,Byford,"Shop 2 Byford Centre, 837 South Western Hwy",Byford,WA,6122,Australia,"Shop 2 Byford Centre, 837 South Western Hwy,Byford,WA,6122,Australia",-32.21885999,116.00833
Pizza Hut,Caboolture,22 Rowe Street,Caboolture,QLD,4510,Australia,"22 Rowe Street,Caboolture,QLD,4510,Australia",-27.07873855,152.9543958
Pizza Hut,Cairns,"Shop 3, 213 Sheridan St",Cairns,QLD,4870,Australia,"Shop 3, 213 Sheridan St,Cairns,QLD,4870,Australia",-16.91353908,145.7645271
Pizza Hut,Cambridge Gardens,2-6 Star Ct,Cambridge Gardens,NSW,2747,Australia,"2-6 Star Ct,Cambridge Gardens,NSW,2747,Australia",-33.74021004,150.7173023
Pizza Hut,Camden,"Shop 1, 166-172 Argyle St",Camden,NSW,2570,Australia,"Shop 1, 166-172 Argyle St,Camden,NSW,2570,Australia",-34.05554549,150.6946213
Pizza Hut,Camp Hill,"Unit 1, 412 Old Cleveland Rd",Camp Hill,QLD,4152,Australia,"Unit 1, 412 Old Cleveland Rd,Camp Hill,QLD,4152,Australia",-27.49188628,153.0639247
Pizza Hut,Campbell,15 Provan St,Campbell,ACT,2612,Australia,"15 Provan St,Campbell,ACT,2612,Australia",-35.28982419,149.1433901
Pizza Hut,Campbelltown,174 Queen St,Campbelltown,NSW,2560,Australia,"174 Queen St,Campbelltown,NSW,2560,Australia",-34.06676802,150.8145805
Pizza Hut,Canley Vale,"Shop 1, 17 Canley Vale Rd",Canley Vale,NSW,2166,Australia,"Shop 1, 17 Canley Vale Rd,Canley Vale,NSW,2166,Australia",-33.88684657,150.9427234
Pizza Hut,Cannon Hill,"Shop 8, 936 Wynnum Rd",Cannon Hill,QLD,4170,Australia,"Shop 8, 936 Wynnum Rd,Cannon Hill,QLD,4170,Australia",-27.46820192,153.0891809
Pizza Hut,Capalaba,"Shop 2, 131 Old Cleveland Rd",Capalaba,QLD,4157,Australia,"Shop 2, 131 Old Cleveland Rd,Capalaba,QLD,4157,Australia",-27.52101788,153.1945373
Pizza Hut,Carina,"Shop 2, 1396 Creek Rd",Carina,QLD,4152,Australia,"Shop 2, 1396 Creek Rd,Carina,QLD,4152,Australia",-27.49340932,153.1012831
Pizza Hut,Carlingford,322 Pennant Hills Road,Carlingford,NSW,2118,Australia,"322 Pennant Hills Road,Carlingford,NSW,2118,Australia",-33.78329931,151.047418
Pizza Hut,Caroline Springs,"Shop 13 North Lake Shopping Centre, 106 Gourlay Rd",Caroline Springs,VIC,3023,Australia,"Shop 13 North Lake Shopping Centre, 106 Gourlay Rd,Caroline Springs,VIC,3023,Australia",-37.71028171,144.7402533
Pizza Hut,Carrum Downs,"Shop 4 Carrum Downs Shop Centre, 100 Hall Rd",Carrum Downs,VIC,3201,Australia,"Shop 4 Carrum Downs Shop Centre, 100 Hall Rd,Carrum Downs,VIC,3201,Australia",-38.10141807,145.1853738
Pizza Hut,Castle Hill,27 Victoria Ave,Castle Hill,NSW,2154,Australia,"27 Victoria Ave,Castle Hill,NSW,2154,Australia",-33.72711344,150.9786094
Pizza Hut,Chancellor Park,"Shop 11, 1-19 Chancellor Village Bvd",Sippy Downs,QLD,4556,Australia,"Shop 11, 1-19 Chancellor Village Bvd,Sippy Downs,QLD,4556,Australia",-26.71876317,153.0494232
Pizza Hut,Charters Towers,Church St,Charters Towers,QLD,4820,Australia,"Church St,Charters Towers,QLD,4820,Australia",-20.08049857,146.2610581
Pizza Hut,Chester Hill,185-187 Priam St,Chester Hill,NSW,2162,Australia,"185-187 Priam St,Chester Hill,NSW,2162,Australia",-33.88315362,151.0022432
Pizza Hut,Clarkson,"Shop 4, 1868 Marmion Ave",Clarkson,WA,6030,Australia,"Shop 4, 1868 Marmion Ave,Clarkson,WA,6030,Australia",-31.69034998,115.71552
Pizza Hut,Cleveland,197-203 Bloomfield St,Cleveland,QLD,4163,Australia,"197-203 Bloomfield St,Cleveland,QLD,4163,Australia",-27.53183397,153.2661679
Pizza Hut,Clontarf,"Shop 15, 9 Elizabeth Ave",Clontarf,QLD,4019,Australia,"Shop 15, 9 Elizabeth Ave,Clontarf,QLD,4019,Australia",-27.26072622,153.0796718
Pizza Hut,Collaroy,"Shop C, 996 Pittwater Rd",Collaroy,NSW,2097,Australia,"Shop C, 996 Pittwater Rd,Collaroy,NSW,2097,Australia",-33.7388453,151.3029203
Pizza Hut,Collingwood,27 Victoria Pde,Collingwood,VIC,3066,Australia,"27 Victoria Pde,Collingwood,VIC,3066,Australia",-37.80864498,144.983568
Pizza Hut,Coolalinga,425 Stuart Hwy,Coolalinga,NT,839,Australia,"425 Stuart Hwy,Coolalinga,NT,839,Australia",-12.52086295,131.0409806
Pizza Hut,Coopers Plains,"Shop 4, 19 Kessles Rd",Cooper Plains,QLD,4108,Australia,"Shop 4, 19 Kessles Rd,Cooper Plains,QLD,4108,Australia",-27.55774017,153.0419311
Pizza Hut,Craigieburn,3 Highlander Drive,Craigieburn,VIC,3064,Australia,"3 Highlander Drive,Craigieburn,VIC,3064,Australia",-37.59100011,144.893532
Pizza Hut,Cranbourne,65 High St,Cranbourne,VIC,3977,Australia,"65 High St,Cranbourne,VIC,3977,Australia",-38.11128541,145.2827992
Pizza Hut,Croydon North,"Shop 4, 427 Maroondah Highway",Croydon,VIC,3136,Australia,"Shop 4, 427 Maroondah Highway,Croydon,VIC,3136,Australia",-37.77029899,145.295047
Pizza Hut,Currimundi,"Shop 2 Currimundi Markets, 754 Nicklin Way",Currimundi,QLD,4551,Australia,"Shop 2 Currimundi Markets, 754 Nicklin Way,Currimundi,QLD,4551,Australia",-26.77277247,153.1233601
Pizza Hut,Dandenong,"Shop 12, 30 Langhorne St",Dandenong,VIC,3175,Australia,"Shop 12, 30 Langhorne St,Dandenong,VIC,3175,Australia",-37.98928438,145.2164851
Pizza Hut,Dapto,"Shop 2, 32 Princes Hwy",Dapto,NSW,2530,Australia,"Shop 2, 32 Princes Hwy,Dapto,NSW,2530,Australia",-34.49172988,150.7956099
Pizza Hut,Darra,"Shop 7, 166 Monier Rd",Darra,QLD,4027,Australia,"Shop 7, 166 Monier Rd,Darra,QLD,4027,Australia",-27.55902378,152.9510198
Pizza Hut,Deer Park,"Shop 11, 837A Ballarat Rd",Deer Park,VIC,3023,Australia,"Shop 11, 837A Ballarat Rd,Deer Park,VIC,3023,Australia",-37.77004514,144.7714702
Pizza Hut,Deeragun,"Shop 3, 2-10 Deeragun Rd",Deeragun,QLD,4818,Australia,"Shop 3, 2-10 Deeragun Rd,Deeragun,QLD,4818,Australia",-19.24856585,146.6813418
Pizza Hut,Docklands,"Shop 12, 57 Batmans Hill Dr",Docklands,VIC,3008,Australia,"Shop 12, 57 Batmans Hill Dr,Docklands,VIC,3008,Australia",-37.81947226,144.9478449
Pizza Hut,Doncaster East,5/15 Blackburn Rd,Doncaster East,VIC,3109,Australia,"5/15 Blackburn Rd,Doncaster East,VIC,3109,Australia",-37.79978774,145.1596238
Pizza Hut,Doonside,"Woodcroft Dr, Shop 16 Woodcroft Plaza",Doonside,NSW,2767,Australia,"Woodcroft Dr, Shop 16 Woodcroft Plaza,Doonside,NSW,2767,Australia",-33.748601,150.879483
Pizza Hut,Dubbo,"Shop 3, 14 Cobra St",Dubbo,NSW,2830,Australia,"Shop 3, 14 Cobra St,Dubbo,NSW,2830,Australia",-32.25285481,148.6007291
Pizza Hut,Earlwood,3 Clarke St,Earlwood,NSW,2206,Australia,"3 Clarke St,Earlwood,NSW,2206,Australia",-33.92609953,151.1248696
Pizza Hut,East Maitland,99 Lawes St,East Maitland,NSW,2323,Australia,"99 Lawes St,East Maitland,NSW,2323,Australia",-32.75079116,151.5892524
Pizza Hut,Eastwood,79 Balaclava Rd,Eastwood,NSW,2122,Australia,"79 Balaclava Rd,Eastwood,NSW,2122,Australia",-33.78430124,151.094234
Pizza Hut,Ellenbrook,"Shop 6, Aveley Central, 1549 Gnangara Rd",Aveley,WA,6069,Australia,"Shop 6, Aveley Central, 1549 Gnangara Rd,Aveley,WA,6069,Australia",-31.79501523,115.9803112
Pizza Hut,Emerald,63 Hospital Rd,Emerald,QLD,4720,Australia,"63 Hospital Rd,Emerald,QLD,4720,Australia",-23.51681837,148.1561847
Pizza Hut,Emerald Hills,13 Raby Road,Leppington,NSW,2179,Australia,"13 Raby Road,Leppington,NSW,2179,Australia",-33.99666497,150.7907485
Pizza Hut,Emerton,"Shop 2, 127-129 Popondetta Rd",Emerton,NSW,2770,Australia,"Shop 2, 127-129 Popondetta Rd,Emerton,NSW,2770,Australia",-33.74521206,150.8101877
Pizza Hut,Erindale,"Shop 2, 38 Gartside St",Canberra,ACT,2903,Australia,"Shop 2, 38 Gartside St,Canberra,ACT,2903,Australia",-35.4057351,149.1003973
Pizza Hut,Everton Park,"Shop 24 Northwest Plaza, 97 Flockton St",Everton Park,QLD,4053,Australia,"Shop 24 Northwest Plaza, 97 Flockton St,Everton Park,QLD,4053,Australia",-27.3951094,152.9963253
Pizza Hut,Fairfield Heights,259 The Boulevarde,Fairfield Heights,NSW,2165,Australia,"259 The Boulevarde,Fairfield Heights,NSW,2165,Australia",-33.86260016,150.9385777
Pizza Hut,Fairfield Waters,"Shop T2, The Precinct, 40-42 Stuart Drive",Idalia,QLD,4811,Australia,"Shop T2, The Precinct, 40-42 Stuart Drive,Idalia,QLD,4811,Australia",-19.30822794,146.8055211
Pizza Hut,Fairy Meadow,12-16 Princes Highway Fairy Meadow,Wollongong,NSW,2519,Australia,"12-16 Princes Highway Fairy Meadow,Wollongong,NSW,2519,Australia",-34.38752564,150.8946836
Pizza Hut,Fernvale,1456 Brisbane Valley Hwy,Fernvale,QLD,4306,Australia,"1456 Brisbane Valley Hwy,Fernvale,QLD,4306,Australia",-27.45659713,152.6548
Pizza Hut,Flemington,103 Mt. Alexander Rd,Flemington,VIC,3031,Australia,"103 Mt. Alexander Rd,Flemington,VIC,3031,Australia",-37.78385647,144.9362046
Pizza Hut,Footscray,"Shop 3, 203 Ballarat Rd",Footscray,VIC,3011,Australia,"Shop 3, 203 Ballarat Rd,Footscray,VIC,3011,Australia",-37.79129536,144.8891419
Pizza Hut,Forest Lake,251 Forest Lake Blvd,Forest Lake,QLD,4078,Australia,"251 Forest Lake Blvd,Forest Lake,QLD,4078,Australia",-27.62560203,152.9699406
Pizza Hut,Frenchs Forest,"Shop 2, 55 Sorlie Rd",Frenchs Forest,NSW,2086,Australia,"Shop 2, 55 Sorlie Rd,Frenchs Forest,NSW,2086,Australia",-33.74543008,151.215654
Pizza Hut,Gawler,29 Adelaide Rd,Gawler,SA,5118,Australia,"29 Adelaide Rd,Gawler,SA,5118,Australia",-34.6062662,138.7443633
Pizza Hut,Geraldton,57/95 Durlacher St,Geraldton,WA,6530,Australia,"57/95 Durlacher St,Geraldton,WA,6530,Australia",-28.77584998,114.61492
Pizza Hut,Gladstone,"Shop 53, 71-77 Dawson Hwy",Gladstone,QLD,4680,Australia,"Shop 53, 71-77 Dawson Hwy,Gladstone,QLD,4680,Australia",-23.88365609,151.2094024
Pizza Hut,Glenwood Park,"Shop 6, 60 Glenwood Park Dr",Glenwood Park,NSW,2768,Australia,"Shop 6, 60 Glenwood Park Dr,Glenwood Park,NSW,2768,Australia",-33.73412473,150.9281466
Pizza Hut,Golden Point,507 Main Rd,Golden Point,VIC,3350,Australia,"507 Main Rd,Golden Point,VIC,3350,Australia",-37.57565753,143.8689351
Pizza Hut,Goodna,"St Ives Shopping Centre, Smiths Rd",Goodna,QLD,4300,Australia,"St Ives Shopping Centre, Smiths Rd,Goodna,QLD,4300,Australia",-27.6101501,152.8983033
Pizza Hut,Griffith,450 Banna Ave,Griffith,NSW,2680,Australia,"450 Banna Ave,Griffith,NSW,2680,Australia",-34.28773829,146.041086
Pizza Hut,Guildford,283 Woodville Rd,Guildford,NSW,2161,Australia,"283 Woodville Rd,Guildford,NSW,2161,Australia",-33.84983959,150.9971729
Pizza Hut,Gungahlin,4/26 Ernest Cavanagh St,Gungahlin,ACT,2912,Australia,"4/26 Ernest Cavanagh St,Gungahlin,ACT,2912,Australia",-35.18401356,149.1316726
Pizza Hut,Gunnedah,2/1 Kamilaroi Hwy,Gunnedah,NSW,2380,Australia,"2/1 Kamilaroi Hwy,Gunnedah,NSW,2380,Australia",-30.95708412,150.2231813
Pizza Hut,Gympie Dine In,112 Bruce Hwy,Gympie,QLD,4570,Australia,"112 Bruce Hwy,Gympie,QLD,4570,Australia",-26.19925831,152.6667006
Pizza Hut,Harvest Lakes,"Shop T14 Harvest Lakes Shopping Centre, 89 Lyon Rd",Atwell,WA,6164,Australia,"Shop T14 Harvest Lakes Shopping Centre, 89 Lyon Rd,Atwell,WA,6164,Australia",-32.15695432,115.8612079
Pizza Hut,Helensvale,9 Sir John Overall Dr,Helensvale,QLD,4212,Australia,"9 Sir John Overall Dr,Helensvale,QLD,4212,Australia",-27.9222748,153.3356801
Pizza Hut,Hervey Bay,Shop 2/161 Boat Harbour Dr,Hervey Bay,QLD,4655,Australia,"Shop 2/161 Boat Harbour Dr,Hervey Bay,QLD,4655,Australia",-25.28834475,152.8362837
Pizza Hut,Holland Park,"1230 Logan Rd, Homemaker Centre",Holland Park,QLD,4121,Australia,"1230 Logan Rd, Homemaker Centre,Holland Park,QLD,4121,Australia",-27.529361,153.071774
Pizza Hut,Hollywood Plaza,"Shop 101 Hollywood Plaza, 122-200 Winzor St",Salisbury Downs,SA,5108,Australia,"Shop 101 Hollywood Plaza, 122-200 Winzor St,Salisbury Downs,SA,5108,Australia",-34.767388,138.6236104
Pizza Hut,Hornsby,9a Salisbury Rd,Hornsby,NSW,2077,Australia,"9a Salisbury Rd,Hornsby,NSW,2077,Australia",-33.69767448,151.1106536
Pizza Hut,Howrah,225 Clarence St,Howrah,TAS,7018,Australia,"225 Clarence St,Howrah,TAS,7018,Australia",-42.87911457,147.4013676
Pizza Hut,Ingleburn,38 Carlisle St,Ingleburn,NSW,2565,Australia,"38 Carlisle St,Ingleburn,NSW,2565,Australia",-33.99913947,150.8655523
Pizza Hut,Innaloo,387 Scarborough Beach Rd,Innaloo,WA,6018,Australia,"387 Scarborough Beach Rd,Innaloo,WA,6018,Australia",-31.90282323,115.7977897
Pizza Hut,Ipswich,37-41 Brisbane Street,Ipswich,QLD,4305,Australia,"37-41 Brisbane Street,Ipswich,QLD,4305,Australia",-27.61505307,152.7631674
Pizza Hut,Jerrabomberra,"Shop 10B, Jerrabomberra Village, Limestone Drive",Jerrabomberra,NSW,2619,Australia,"Shop 10B, Jerrabomberra Village, Limestone Drive,Jerrabomberra,NSW,2619,Australia",-35.379837,149.2006929
Pizza Hut,Jesmond,18 Blue Gum Rd,Jesmond,NSW,2299,Australia,"18 Blue Gum Rd,Jesmond,NSW,2299,Australia",-32.90366073,151.6905551
Pizza Hut,Joondalup,"Shop 1, 45 Candlewood Blvd",Joondalup,WA,6027,Australia,"Shop 1, 45 Candlewood Blvd,Joondalup,WA,6027,Australia",-31.72868474,115.764365
Pizza Hut,Kawana Waters,"Tenancy 5, 1 Kensington Drive",Minyama,QLD,4575,Australia,"Tenancy 5, 1 Kensington Drive,Minyama,QLD,4575,Australia",-26.70089945,153.1236724
Pizza Hut,Keilor,702B Old Calder Hwy,Keilor,VIC,3036,Australia,"702B Old Calder Hwy,Keilor,VIC,3036,Australia",-37.71877312,144.8345787
Pizza Hut,Kings Meadows,142 Hobart Rd,Kings Meadows,TAS,7249,Australia,"142 Hobart Rd,Kings Meadows,TAS,7249,Australia",-41.46960703,147.1609313
Pizza Hut,Kippax,"Block 2 Section 52 Kippax Centre, 102 Hardwick Cr",Kippax,ACT,2615,Australia,"Block 2 Section 52 Kippax Centre, 102 Hardwick Cr,Kippax,ACT,2615,Australia",-35.22131753,149.0183345
Pizza Hut,Kirwan,"Shop 8A, 109 Thuringowa Dr",Kirwan,QLD,4817,Australia,"Shop 8A, 109 Thuringowa Dr,Kirwan,QLD,4817,Australia",-19.30331623,146.7353409
Pizza Hut,Knox,"Shop 46, 450 Burwood Hwy",Wantirna South,VIC,3152,Australia,"Shop 46, 450 Burwood Hwy,Wantirna South,VIC,3152,Australia",-37.87065598,145.238957
Pizza Hut,Kogarah,45 Regent St,Kogarah,NSW,2217,Australia,"45 Regent St,Kogarah,NSW,2217,Australia",-33.96197445,151.1349669
Pizza Hut,Kwinana,"4 Chisham Ave, Kwinana Marketplace",Kwinana,WA,6167,Australia,"4 Chisham Ave, Kwinana Marketplace,Kwinana,WA,6167,Australia",-32.24588798,115.813962
Pizza Hut,Kyogle,72 Summerland Way,Kyogle,NSW,2474,Australia,"72 Summerland Way,Kyogle,NSW,2474,Australia",-28.6202,153.004158
Pizza Hut,Lithgow,132 Main St,Lithgow,NSW,2790,Australia,"132 Main St,Lithgow,NSW,2790,Australia",-33.48129217,150.1558844
Pizza Hut,Liverpool,"Shop 1, 52 Memorial Ave",Liverpool,NSW,2170,Australia,"Shop 1, 52 Memorial Ave,Liverpool,NSW,2170,Australia",-33.92481978,150.9210573
Pizza Hut,Loganholme,"37-59 Bryants Rd, Shop 31A",Brisbane,QLD,4129,Australia,"37-59 Bryants Rd, Shop 31A,Brisbane,QLD,4129,Australia",-27.66348161,153.1759724
Pizza Hut,Lurnea,172 Hoxton Park Rd,Lurnea,NSW,2170,Australia,"172 Hoxton Park Rd,Lurnea,NSW,2170,Australia",-33.92661972,150.8987682
Pizza Hut,Mango Hill,"Shop 2, 2 Halpine Dr",Mango Hill,QLD,4509,Australia,"Shop 2, 2 Halpine Dr,Mango Hill,QLD,4509,Australia",-27.24271715,153.0243742
Pizza Hut,Maroochydore,"Shop 2A, 69 Maud St",Sunshine Coast,QLD,4558,Australia,"Shop 2A, 69 Maud St,Sunshine Coast,QLD,4558,Australia",-26.66288241,153.0929485
Pizza Hut,Maroubra,979 Anzac Pde,Maroubra,NSW,2035,Australia,"979 Anzac Pde,Maroubra,NSW,2035,Australia",-33.95071521,151.240912
Pizza Hut,Marrickville,232 Marrickville Rd,Marrickville,NSW,2204,Australia,"232 Marrickville Rd,Marrickville,NSW,2204,Australia",-33.9118277,151.1585443
Pizza Hut,Marsden,"Shop 2, 42 Bourke St",Marsden,QLD,4132,Australia,"Shop 2, 42 Bourke St,Marsden,QLD,4132,Australia",-27.68108767,153.1170431
Pizza Hut,Marsden Park,9 Hollinsworth Rd,Marsden Park,NSW,2765,Australia,"9 Hollinsworth Rd,Marsden Park,NSW,2765,Australia",-33.71983434,150.8403905
